fetures,p.val,p.adjust
AC010598.1_ENSG00000251374.1,0.465120899057948,0.698721222842241
AC012464.1_ENSG00000257283.1,0.519575459973345,0.739320277109251
AL136129.1_ENSG00000286826.1,0.123859520520782,0.32731899322193
MIR6165_ENSG00000277478.1,0.0356635080412546,0.143872310324066
WFIKKN2_ENSG00000173714.8,0.0272028930296784,0.12027147801826
AC005837.3_ENSG00000274051.1,0.366251369485864,0.614176712713801
AC025575.2_ENSG00000258053.1,0.0705334776203003,0.22593930441799
AC004870.1_ENSG00000214754.3,0.0713721295686093,0.227953018170634
RN7SL521P_ENSG00000240877.3,0.704645284232851,0.858815077859193
EEF1E1-BLOC1S5_ENSG00000265818.1,0.775004448147379,0.897104205544183
AC004080.1_ENSG00000253308.2,0.0466275322513307,0.171762901405143
AL158040.1_ENSG00000221042.1,0.109819845608668,0.301921662242788
AC068987.3_ENSG00000261586.2,0.475666883328268,0.706962034674902
AL158063.1_ENSG00000276957.1,0.776920505834146,0.897885810030937
MIR4640_ENSG00000284370.1,0.358337375955563,0.607548157815677
H2AFB2_ENSG00000277858.1,0.130174335886816,0.33712489061777
ACTBL2_ENSG00000169067.4,0.551143802996398,0.760318192519008
AL136038.4_ENSG00000270878.1,0.267250914920443,0.515994963626964
GRM6_ENSG00000113262.16,0.695168221613091,0.853640333597535
AC022387.2_ENSG00000286373.1,0.4777843417782,0.708373274717843
AC069209.1_ENSG00000274029.1,0.351366089149875,0.601245267321278
LINC01160_ENSG00000231346.5,0.366491984604888,0.614325780875492
AC073912.2_ENSG00000256299.1,0.682490391326895,0.846171748248673
MIR449C_ENSG00000251856.1,0.969330314711971,0.986140523476025
FAM170A_ENSG00000164334.15,0.63166488924469,0.814329954873757
HEPN1_ENSG00000221932.6,0.102402527344329,0.288470924753874
SEMA6A-AS2_ENSG00000249167.2,0.89223045535317,0.952879024360992
AC025034.1_ENSG00000258302.2,0.0297097477899179,0.127402946722272
ASXL3_ENSG00000141431.12,0.000862802364177011,0.00895189173508802
AL732314.4_ENSG00000280767.3,0.649444816673566,0.825619906445869
FBXW11P1_ENSG00000230870.2,0.964173805846857,0.983533655958597
AL645939.4_ENSG00000272236.1,0.613525617358404,0.803485379714674
SLC26A7_ENSG00000147606.9,0.473050902750843,0.704893052776364
SNRPFP1_ENSG00000231878.1,0.0222165480848732,0.104096497344049
AC015849.3_ENSG00000270871.1,0.641942149259425,0.820816881620689
RNU6-196P_ENSG00000207042.1,0.936371426039288,0.971948580780299
ZNF603P_ENSG00000216901.1,0.0758206910760151,0.237087228759535
AL078459.1_ENSG00000223653.6,0.421495918673809,0.662380906609509
AC006238.1_ENSG00000272799.1,0.564940492669961,0.769941838201525
AACSP1_ENSG00000250420.8,0.386969650956966,0.632839548229593
RNU6-431P_ENSG00000206601.1,0.99041731223996,0.995745171668112
MEIS1-AS2_ENSG00000230749.5,0.000349686572153968,0.00434353202146
HNRNPA1P27_ENSG00000233680.4,0.502824925217421,0.726587167564977
AC019257.1_ENSG00000253764.3,0.0411476335659001,0.158054630034472
SH3GL3_ENSG00000140600.17,2.42720056932839e-06,7.94640687552395e-05
ANGPTL5_ENSG00000187151.7,0.188441224013576,0.422398711905253
PTPN2P1_ENSG00000228196.1,0.265863494673767,0.514532459948665
MAPK6-DT_ENSG00000259438.1,0.660777940627194,0.832031960606832
LINC01906_ENSG00000265786.1,0.19804024102587,0.434696557672169
AC009237.6_ENSG00000235959.1,0.0437766051902174,0.164424892255143
CHTF8P1_ENSG00000233543.1,0.339441976776161,0.589718790113275
KRT18P20_ENSG00000257758.1,0.0416332984479422,0.159263902539232
AL355297.3_ENSG00000271265.1,0.174445571232473,0.403328565111554
TMEM72_ENSG00000187783.12,0.614787337346032,0.804092943747618
AC091151.5_ENSG00000287943.1,0.848061501223651,0.932993280291309
RPL18AP7_ENSG00000232439.1,0.212894892312402,0.453887342747473
PPIAP73_ENSG00000182000.9,0.462134132580712,0.696570386987143
MIR3936_ENSG00000263597.1,0.345267904377516,0.595394726142172
AL691432.1_ENSG00000269737.2,0.345623620369719,0.595763754608713
RPL3P3_ENSG00000243388.1,0.137571507112917,0.34932567052669
SNORD109B_ENSG00000239169.1,0.202114372417671,0.440220140530799
FIGNL2-DT_ENSG00000259887.1,0.902816217845177,0.958013780177054
LINC00989_ENSG00000250334.6,0.0154846109211907,0.0808344810963604
AP000695.3_ENSG00000279365.1,0.630540854367795,0.813729796207693
GRM5_ENSG00000168959.14,0.79581299340156,0.907919521153939
OR6B3_ENSG00000178586.5,0.0052293452088192,0.0361886589352836
SPACA4_ENSG00000177202.3,0.812294951532564,0.916351518292741
AL589182.2_ENSG00000278594.1,0.82690997314361,0.922854682330282
AL121950.1_ENSG00000279127.1,0.643831794350085,0.822078412286388
SNORD11B_ENSG00000271852.1,0.031079419935423,0.131301244011613
LINC02041_ENSG00000228952.1,0.0818383462322799,0.249736445136158
AC104073.2_ENSG00000237026.1,0.958984230569793,0.981478627346144
ALDOB_ENSG00000136872.20,0.0220242173901242,0.103386122374744
AC012441.1_ENSG00000227080.2,0.455975665882831,0.691631838381776
AC016769.2_ENSG00000224669.1,0.553903915929189,0.7621723933914
FKBP6_ENSG00000077800.13,0.89084236781254,0.952678374722847
AL137247.2_ENSG00000270008.1,0.793395177533846,0.906531317682536
MIR1285-1_ENSG00000221520.1,0.587227557011727,0.785819568800226
AC108688.1_ENSG00000243508.1,0.208525956609556,0.448231792442897
AC130352.1_ENSG00000270154.1,0.636187696207084,0.817203194773379
ATP6V0CP3_ENSG00000213435.3,0.547502722336454,0.758492548405028
KRT18P52_ENSG00000237007.4,0.142540070453671,0.356670618847823
ARPC3P5_ENSG00000214027.3,0.0764154083101254,0.238402280141209
AC004233.3_ENSG00000274367.1,0.19254200752759,0.42771788369302
PLGLB2_ENSG00000125551.19,0.236166764537999,0.481774053927055
AC129507.3_ENSG00000262558.1,0.695556680446063,0.853643755834806
MIR6740_ENSG00000275207.1,0.145990156969174,0.36213470024118
Z94721.3_ENSG00000285730.1,0.95338728251523,0.97902417945791
RPL10P18_ENSG00000253995.1,0.194484542178017,0.430406858908862
AL392083.2_ENSG00000287043.1,0.301251334921566,0.552579349277049
AC005332.1_ENSG00000265100.1,0.631364834900126,0.814190596130345
AC073475.1_ENSG00000250938.6,0.346037460235739,0.596149390471448
AC011246.1_ENSG00000286481.1,0.866911199779285,0.941544834089101
AL031728.1_ENSG00000231105.2,0.00517561712564417,0.0359137179500379
FLJ45513_ENSG00000204584.1,0.553892859531868,0.7621723933914
RN7SL589P_ENSG00000239247.3,0.60367379604333,0.79709344491362
AC026784.1_ENSG00000234865.3,0.0675259467526062,0.220051933407078
CPNE6_ENSG00000100884.9,0.0142606672304787,0.0761783626559416
AF106564.1_ENSG00000272163.1,0.00278157257941103,0.022281793858518
AC114810.1_ENSG00000271868.1,0.360136839304185,0.609158501531865
GAPDHP59_ENSG00000231739.2,0.0861410234815055,0.257690977282972
LINC00520_ENSG00000258791.9,0.041393835407082,0.158715378934821
AC125388.1_ENSG00000241069.1,0.950944582664012,0.978117398671907
NLRP4_ENSG00000160505.16,0.316464649674706,0.566831736244157
SPRY3_ENSG00000168939.11,0.856264377372046,0.936613836969632
MIR26A2_ENSG00000207789.1,0.467463175269214,0.70020295216721
Y_RNA_ENSG00000252585.1,0.521234722026424,0.740346863807979
PDE4DIPP1_ENSG00000229828.2,0.102375999877,0.288424986775365
IDO2_ENSG00000188676.13,0.54197996119925,0.75452731556555
IGHV3-76_ENSG00000253247.1,0.649599229506675,0.825632312011705
AC099513.1_ENSG00000230929.5,0.71998919405114,0.866815815708479
FABP7P1_ENSG00000226766.1,0.216636554803144,0.458010342086575
LINC02137_ENSG00000260186.5,0.890325452607024,0.952445936639966
UBE2L4_ENSG00000267741.1,0.182146812622734,0.413778088950026
RNU1-4_ENSG00000207389.1,0.68785259419306,0.849870323572626
AC079322.1_ENSG00000261187.1,0.557327065083971,0.765014322169383
BOK-AS1_ENSG00000234235.1,0.376998232718908,0.623402576364426
C1QL3_ENSG00000165985.10,0.0379302208456026,0.149584790732777
SMAD5-AS1_ENSG00000164621.5,0.199437853621815,0.43701651269984
AL353135.1_ENSG00000271931.1,0.264729105110221,0.513077403702737
AC002401.4_ENSG00000276851.1,0.543372138830192,0.755431554752788
AL136366.1_ENSG00000225472.2,0.451804792616696,0.688279786906114
AL353747.3_ENSG00000231720.1,0.750203066520767,0.88443742750226
MIR601_ENSG00000207991.1,0.615027749678137,0.804252237146159
AC133540.1_ENSG00000278716.1,0.000521728370325348,0.00596342500565073
LINC02328_ENSG00000258733.6,0.897167229062895,0.95546837131152
AP001627.1_ENSG00000225731.1,0.00144816325542926,0.0134924447776392
SLITRK2_ENSG00000185985.10,0.0828764900030624,0.251706567410291
LINC01159_ENSG00000229743.4,0.00311058749656221,0.0242256407742185
AC124312.1_ENSG00000214265.11,0.3063502239106,0.557320342187703
AC104971.1_ENSG00000267226.2,0.957025476988464,0.980589875973209
RNVU1-2_ENSG00000252135.1,0.358528268304427,0.607798773776358
AC026412.2_ENSG00000232615.4,0.124828318720227,0.328712042563843
AC007448.5_ENSG00000285877.1,0.147128980426892,0.363348652682944
LINC02616_ENSG00000261761.5,0.635005136758109,0.816497173521533
AC006262.2_ENSG00000269729.1,0.510155434970219,0.732453018431753
AL157400.5_ENSG00000249962.1,0.632924267090987,0.814975971219912
FSCN3_ENSG00000106328.10,0.441086414743523,0.679322184592718
AC012501.3_ENSG00000242575.1,0.00799401848969758,0.0495604560188391
RPL22P11_ENSG00000233707.3,0.94893673554686,0.977477227939845
ASS1P2_ENSG00000223922.1,0.0851119399922033,0.255716390771848
Y_RNA_ENSG00000238713.1,0.772035919033666,0.895408480709536
FAM182A_ENSG00000125804.14,0.000922546143537342,0.00941597638942761
NMRAL2P_ENSG00000171658.8,0.749004923080053,0.883607889567853
AC091564.1_ENSG00000241678.1,0.800847027596648,0.910498935739328
GRTP1-AS1_ENSG00000225083.2,0.80519656369516,0.912846182568244
MEF2C-AS2_ENSG00000245864.3,0.383453022781524,0.629675149270698
AL020997.3_ENSG00000270031.1,0.55000824586696,0.759888543239492
TCP1P1_ENSG00000229161.2,0.195721710109251,0.431520498515092
PPIAL4A_ENSG00000263353.3,0.47703187214333,0.707984037010618
FOXD1-AS1_ENSG00000247993.2,0.00363018794478268,0.0272321993593068
AC079384.1_ENSG00000258346.1,0.255725163788528,0.502590138418402
AC020765.5_ENSG00000285020.1,0.507521932451409,0.730269538352686
AC241377.2_ENSG00000275585.2,0.0356414794144175,0.143835005084267
AC012491.1_ENSG00000271074.1,0.776610728376424,0.897752490530154
AL022318.2_ENSG00000259421.1,0.159125309703541,0.381541617883466
RNU6-1005P_ENSG00000207248.1,0.689482841241742,0.850804340300971
AC092919.1_ENSG00000240497.3,0.946527702104452,0.976417361498835
AL499604.1_ENSG00000287070.1,0.22963950403215,0.473910225667623
Y_RNA_ENSG00000206660.1,0.232997355161465,0.477864706396199
LINC01603_ENSG00000253479.6,0.460131965641369,0.694925837651989
AL022334.2_ENSG00000273044.1,0.303378249289098,0.554330694282139
MIR6806_ENSG00000277588.1,0.720504281815789,0.867180149293845
AP000812.1_ENSG00000204971.3,0.716590251533491,0.864817545694777
MIR3174_ENSG00000265871.1,0.81510880157808,0.91756694407312
AC007325.3_ENSG00000278573.1,0.408240127348222,0.65137924090542
AC011890.1_ENSG00000181511.5,0.216486717647384,0.457846303678573
AC007342.7_ENSG00000279722.1,0.557008390386193,0.764782221712988
NRN1L_ENSG00000188038.8,0.833236828679373,0.925972777828937
AC139099.2_ENSG00000262898.3,0.118645042148628,0.31785473082176
AC112254.1_ENSG00000287164.1,0.2913476405283,0.541649931096791
AC027088.1_ENSG00000137808.12,0.160967939047932,0.383914909297581
GAPDHP38_ENSG00000249210.1,0.00194949144331221,0.016938607765306
RNU6-1315P_ENSG00000252996.1,0.321157206613097,0.571495564341848
STPG4_ENSG00000239605.11,0.277567311937838,0.527352471890777
MIR3616_ENSG00000264901.1,0.795675066439727,0.907919521153939
PRSS46P_ENSG00000261603.3,0.453073402551114,0.689319095501886
AL049555.1_ENSG00000261116.1,0.524184220727701,0.742434273182255
AL049874.3_ENSG00000258670.1,0.305739889777361,0.556591757799439
AC008635.1_ENSG00000269487.1,0.52871983890839,0.744920768003383
GVQW2_ENSG00000279968.2,0.0810161130837876,0.248153300009572
AC006946.2_ENSG00000273203.1,0.478235219785912,0.708524114950573
AL158823.1_ENSG00000228053.1,0.0498661243285127,0.179866039707945
AC113608.1_ENSG00000214657.4,0.823989504971635,0.921183076068976
SNORA40_ENSG00000210825.1,0.906963908251527,0.959384851559891
AC078942.1_ENSG00000225365.1,0.0319359186549777,0.133502170803976
