fetures,p-val
AC010598.1_ENSG00000251374.1,0.13363397205213
AC012464.1_ENSG00000257283.1,0.9431379029968313
AL136129.1_ENSG00000286826.1,0.00034761044970955794
MIR6165_ENSG00000277478.1,0.17261223595314823
WFIKKN2_ENSG00000173714.8,0.5800395263748439
AC005837.3_ENSG00000274051.1,0.2506197799075049
AC025575.2_ENSG00000258053.1,0.001972024532528382
AC004870.1_ENSG00000214754.3,0.9950727053510143
RN7SL521P_ENSG00000240877.3,0.22363580833950578
EEF1E1-BLOC1S5_ENSG00000265818.1,0.8216261072585194
AC004080.1_ENSG00000253308.2,0.28319462806290385
AL158040.1_ENSG00000221042.1,0.1252890393428863
AC068987.3_ENSG00000261586.2,0.0024369211028324738
AL158063.1_ENSG00000276957.1,0.27454603101379305
MIR4640_ENSG00000284370.1,0.051437936044432676
H2AFB2_ENSG00000277858.1,0.9856584827327333
ACTBL2_ENSG00000169067.4,0.14204989198474016
AL136038.4_ENSG00000270878.1,0.15197946320458808
GRM6_ENSG00000113262.16,0.19729702324908288
AC022387.2_ENSG00000286373.1,0.0009716855457862764
AC069209.1_ENSG00000274029.1,0.7659884011501545
LINC01160_ENSG00000231346.5,0.1981853613151598
AC073912.2_ENSG00000256299.1,0.757629627148239
MIR449C_ENSG00000251856.1,0.8486607997120534
FAM170A_ENSG00000164334.15,0.3316844909264951
HEPN1_ENSG00000221932.6,0.002057378324060731
SEMA6A-AS2_ENSG00000249167.2,0.20661573624934526
AC025034.1_ENSG00000258302.2,0.9311416952545258
ASXL3_ENSG00000141431.12,5.2474254678006975e-05
AL732314.4_ENSG00000280767.3,0.8461478505498977
FBXW11P1_ENSG00000230870.2,0.6683370780330491
AL645939.4_ENSG00000272236.1,0.903090939918522
SLC26A7_ENSG00000147606.9,0.10271461483677988
SNRPFP1_ENSG00000231878.1,0.8154374455129835
AC015849.3_ENSG00000270871.1,0.2980553848761009
RNU6-196P_ENSG00000207042.1,0.12031881983067427
ZNF603P_ENSG00000216901.1,0.29328658318752343
AL078459.1_ENSG00000223653.6,0.2777806997265188
AC006238.1_ENSG00000272799.1,0.529448292493859
AACSP1_ENSG00000250420.8,0.15410709398304845
RNU6-431P_ENSG00000206601.1,0.36045597671382557
MEIS1-AS2_ENSG00000230749.5,0.0015825434174329511
