fetures,p.val,p.adjust
AC010598.1_ENSG00000251374.1,0.13363397205213,0.277667819561417
AC012464.1_ENSG00000257283.1,0.943137902996831,0.969484504806142
AL136129.1_ENSG00000286826.1,0.000347610449709558,0.00258768517574609
MIR6165_ENSG00000277478.1,0.172612235953148,0.3318811880367
WFIKKN2_ENSG00000173714.8,0.580039526374844,0.734246679547164
AC005837.3_ENSG00000274051.1,0.250619779907505,0.42784712411649
AC025575.2_ENSG00000258053.1,0.00197202453252838,0.0106962337752227
AC004870.1_ENSG00000214754.3,0.995072705351014,0.99814981224536
RN7SL521P_ENSG00000240877.3,0.223635808339506,0.396384006227182
EEF1E1-BLOC1S5_ENSG00000265818.1,0.821626107258519,0.89806593585872
AC004080.1_ENSG00000253308.2,0.283194628062904,0.46536657886444
AL158040.1_ENSG00000221042.1,0.125289039342886,0.264848334951191
AC068987.3_ENSG00000261586.2,0.00243692110283247,0.012653606337265
AL158063.1_ENSG00000276957.1,0.274546031013793,0.454906267099592
MIR4640_ENSG00000284370.1,0.0514379360444327,0.13813207661147
H2AFB2_ENSG00000277858.1,0.985658482732733,0.992801357540406
ACTBL2_ENSG00000169067.4,0.14204989198474,0.289924784964298
AL136038.4_ENSG00000270878.1,0.151979463204588,0.303769170748602
GRM6_ENSG00000113262.16,0.197297023249083,0.363916293667475
AC022387.2_ENSG00000286373.1,0.000971685545786276,0.0060281243762661
AC069209.1_ENSG00000274029.1,0.765988401150155,0.862952441870599
LINC01160_ENSG00000231346.5,0.19818536131516,0.364910881560327
AC073912.2_ENSG00000256299.1,0.757629627148239,0.857712841292942
MIR449C_ENSG00000251856.1,0.848660799712053,0.914997380274073
FAM170A_ENSG00000164334.15,0.331684490926495,0.516753230564018
HEPN1_ENSG00000221932.6,0.00205737832406073,0.0110445641398741
SEMA6A-AS2_ENSG00000249167.2,0.206615736249345,0.375218963493743
AC025034.1_ENSG00000258302.2,0.931141695254526,0.962394518482559
ASXL3_ENSG00000141431.12,5.2474254678007e-05,0.000524018379783452
AL732314.4_ENSG00000280767.3,0.846147850549898,0.913550864876693
FBXW11P1_ENSG00000230870.2,0.668337078033049,0.798186232719876
AL645939.4_ENSG00000272236.1,0.903090939918522,0.946489746924671
SLC26A7_ENSG00000147606.9,0.10271461483678,0.229861488251391
SNRPFP1_ENSG00000231878.1,0.815437445512983,0.893997447142048
AC015849.3_ENSG00000270871.1,0.298055384876101,0.48142290616921
RNU6-196P_ENSG00000207042.1,0.120318819830674,0.257236167760717
ZNF603P_ENSG00000216901.1,0.293286583187523,0.476584364837629
AL078459.1_ENSG00000223653.6,0.277780699726519,0.458891829712702
AC006238.1_ENSG00000272799.1,0.529448292493859,0.695090448155517
AACSP1_ENSG00000250420.8,0.154107093983048,0.306552216768563
RNU6-431P_ENSG00000206601.1,0.360455976713826,0.545229924277642
MEIS1-AS2_ENSG00000230749.5,0.00158254341743295,0.00895009174015537
HNRNPA1P27_ENSG00000233680.4,0.940078266559654,0.967681235795885
AC019257.1_ENSG00000253764.3,0.000537465802483588,0.00368867276553729
SH3GL3_ENSG00000140600.17,0.0042351006887276,0.0198316346523728
ANGPTL5_ENSG00000187151.7,0.00373354100855875,0.0178553229626396
PTPN2P1_ENSG00000228196.1,0.0289784936376373,0.0899573280109738
MAPK6-DT_ENSG00000259438.1,0.243075901575047,0.419050557071859
LINC01906_ENSG00000265786.1,0.368799572494998,0.553578807271515
AC009237.6_ENSG00000235959.1,0.553853755812464,0.713875626525853
CHTF8P1_ENSG00000233543.1,0.587743995842389,0.740346514312983
KRT18P20_ENSG00000257758.1,0.00012957022095174,0.00111877912353075
AL355297.3_ENSG00000271265.1,0.506891567589786,0.677319836000876
TMEM72_ENSG00000187783.12,0.00986405608131847,0.0388715464723063
AC091151.5_ENSG00000287943.1,0.0057616034893084,0.0253465646253737
RPL18AP7_ENSG00000232439.1,0.40299698012248,0.585618933424819
