fetures,p.val,p.adjust
COPS8_ENSG00000198612.10,0.233014259066088,0.40358641484379
DAD1_ENSG00000129562.10,0.0283954587081053,0.0906761019946891
EFTUD2_ENSG00000108883.12,0.798939054581749,0.886621359628614
TMEM182_ENSG00000170417.15,0.796169462795588,0.884799884807316
PIAS1_ENSG00000033800.13,0.0408498451613302,0.117178706420918
PHEX_ENSG00000102174.8,0.423561083076474,0.602234916267879
MLH1_ENSG00000076242.14,0.00237432068197042,0.0146999608538133
MRGPRE_ENSG00000184350.9,0.678306359457542,0.802736053001174
KDM4A_ENSG00000066135.12,0.0030258161427828,0.0175843642122363
DMC1_ENSG00000100206.9,0.235964214568678,0.407147152285963
UBE2Z_ENSG00000159202.17,0.987139286581706,0.993685956598971
SUPT3H_ENSG00000196284.15,0.450184361032407,0.625464610849082
GCN1_ENSG00000089154.10,0.492751016003189,0.662003744351482
ZNF57_ENSG00000171970.12,0.14241303483604,0.287473530637143
SCLT1_ENSG00000151466.11,0.17191128605595,0.327786652318864
SMAP1_ENSG00000112305.14,2.16374855329614e-05,0.000433240774160686
PAGE5_ENSG00000158639.12,0.238223428068139,0.409443797712146
BICD2_ENSG00000185963.13,0.715026139070728,0.828338857539795
TMEM138_ENSG00000149483.11,0.128257759192282,0.266600873031697
TM6SF2_ENSG00000213996.12,0.00306553719463628,0.0177360721304388
ZBTB8A_ENSG00000160062.14,0.0673365457350805,0.167168955257896
VNN1_ENSG00000112299.7,0.730440208249146,0.839444270914675
ABCC2_ENSG00000023839.10,0.121565297464687,0.256389621845438
LHX9_ENSG00000143355.15,0.956368560960793,0.977630429902423
TIMM8A_ENSG00000126953.5,0.00157671150084452,0.0108623033411036
PARG_ENSG00000227345.8,0.411668648248427,0.59030983437418
CMC4_ENSG00000182712.15,0.0136881609222004,0.0527797517128072
SAP30BP_ENSG00000161526.14,0.226453107311582,0.395767248088435
SRSF3_ENSG00000112081.16,0.654966144893661,0.785781242675414
MTHFSD_ENSG00000103248.18,0.518269419665597,0.683153527686951
RALBP1_ENSG00000017797.12,0.00488187250414869,0.0250682110835078
PURA_ENSG00000185129.5,0.0082414854221289,0.0365035482330629
GTF2H4_ENSG00000213780.10,0.348602742975046,0.527713158162353
WDR53_ENSG00000185798.7,0.199154979705475,0.36364856237078
CATSPERB_ENSG00000133962.7,0.150414310536697,0.298289995869997
ARHGEF9_ENSG00000131089.15,0.559578284123481,0.71413136775039
ZNF175_ENSG00000105497.7,0.00653241178935775,0.030731495970072
CYP4A11_ENSG00000187048.12,0.0759451523079891,0.182599517966202
EIF3B_ENSG00000106263.17,0.000409492690529864,0.00401695539924917
S1PR5_ENSG00000180739.13,0.321234842260093,0.499070111528007
NOVA2_ENSG00000104967.6,0.418890861272509,0.597853313931839
ACTR5_ENSG00000101442.9,0.243499450344765,0.415358492746028
CFAP46_ENSG00000171811.13,0.076600371979852,0.18374953837231
ELOVL4_ENSG00000118402.5,0.376278555587866,0.556299548667607
C17orf51_ENSG00000212719.10,0.0383473158105224,0.112281831566342
ADGRG2_ENSG00000173698.17,0.00181850068830707,0.0121015345269549
TFIP11_ENSG00000100109.16,0.00567905389808654,0.0277880085085744
ZNF480_ENSG00000198464.13,0.170198865908473,0.325203010889735
SRBD1_ENSG00000068784.12,0.216114085778743,0.384346600876031
USP38_ENSG00000170185.9,0.60597894081551,0.748971082090161
DCUN1D3_ENSG00000188215.9,3.23007515293021e-06,9.84789219411725e-05
GZF1_ENSG00000125812.15,0.102461829087534,0.227700122701454
ECD_ENSG00000122882.10,0.370641276300898,0.55044421423077
R3HCC1L_ENSG00000166024.13,0.445294309768229,0.621738326081931
TMCC2_ENSG00000133069.15,0.156418574760309,0.306807461939669
WDR77_ENSG00000116455.13,0.0424825781560651,0.12066077932616
SENP3_ENSG00000161956.12,0.115128872485986,0.24724770485504
MRPL30_ENSG00000185414.19,0.0842117750371815,0.197169251355922
GNL2_ENSG00000134697.12,0.0965339301947772,0.218377076703442
HSF2_ENSG00000025156.12,0.266055994807779,0.441114214553277
ZNF343_ENSG00000088876.11,0.411090359486352,0.589730844970462
F8A3_ENSG00000277150.1,0.454745924986859,0.629332693834755
ABCB7_ENSG00000131269.15,0.354404042645794,0.533742394749603
ANAPC4_ENSG00000053900.10,0.0196531484509545,0.0689594440799586
EMC8_ENSG00000131148.8,6.60305988194103e-05,0.00101019877504802
SMIM6_ENSG00000259120.2,0.530977782941047,0.692404839168205
ALKBH1_ENSG00000100601.9,0.0315327352321221,0.0979568861216187
TMEM18_ENSG00000151353.14,0.514232906900183,0.680007400519693
