fetures,p-val
COPS8_ENSG00000198612.10,0.23301425906608758
DAD1_ENSG00000129562.10,0.028395458708105302
EFTUD2_ENSG00000108883.12,0.7989390545817491
TMEM182_ENSG00000170417.15,0.7961694627955883
PIAS1_ENSG00000033800.13,0.040849845161330195
PHEX_ENSG00000102174.8,0.4235610830764738
MLH1_ENSG00000076242.14,0.002374320681970415
MRGPRE_ENSG00000184350.9,0.6783063594575418
KDM4A_ENSG00000066135.12,0.003025816142782802
DMC1_ENSG00000100206.9,0.2359642145686784
UBE2Z_ENSG00000159202.17,0.9871392865817062
SUPT3H_ENSG00000196284.15,0.4501843610324072
GCN1_ENSG00000089154.10,0.4927510160031894
ZNF57_ENSG00000171970.12,0.14241303483603981
SCLT1_ENSG00000151466.11,0.17191128605595002
SMAP1_ENSG00000112305.14,2.163748553296144e-05
PAGE5_ENSG00000158639.12,0.2382234280681392
BICD2_ENSG00000185963.13,0.7150261390707282
TMEM138_ENSG00000149483.11,0.1282577591922822
TM6SF2_ENSG00000213996.12,0.0030655371946362846
ZBTB8A_ENSG00000160062.14,0.06733654573508051
VNN1_ENSG00000112299.7,0.7304402082491465
ABCC2_ENSG00000023839.10,0.12156529746468657
LHX9_ENSG00000143355.15,0.9563685609607929
TIMM8A_ENSG00000126953.5,0.0015767115008445177
PARG_ENSG00000227345.8,0.41166864824842697
CMC4_ENSG00000182712.15,0.013688160922200446
SAP30BP_ENSG00000161526.14,0.22645310731158208
SRSF3_ENSG00000112081.16,0.6549661448936615
MTHFSD_ENSG00000103248.18,0.5182694196655966
RALBP1_ENSG00000017797.12,0.004881872504148694
PURA_ENSG00000185129.5,0.0082414854221289
GTF2H4_ENSG00000213780.10,0.34860274297504623
WDR53_ENSG00000185798.7,0.1991549797054754
CATSPERB_ENSG00000133962.7,0.15041431053669668
ARHGEF9_ENSG00000131089.15,0.5595782841234813
ZNF175_ENSG00000105497.7,0.0065324117893577486
CYP4A11_ENSG00000187048.12,0.07594515230798908
EIF3B_ENSG00000106263.17,0.0004094926905298635
S1PR5_ENSG00000180739.13,0.321234842260093
NOVA2_ENSG00000104967.6,0.4188908612725093
ACTR5_ENSG00000101442.9,0.24349945034476525
CFAP46_ENSG00000171811.13,0.07660037197985203
ELOVL4_ENSG00000118402.5,0.3762785555878657
C17orf51_ENSG00000212719.10,0.038347315810522385
ADGRG2_ENSG00000173698.17,0.0018185006883070737
TFIP11_ENSG00000100109.16,0.005679053898086544
ZNF480_ENSG00000198464.13,0.1701988659084726
SRBD1_ENSG00000068784.12,0.2161140857787432
USP38_ENSG00000170185.9,0.6059789408155096
