## trainnig 
# mean cindex: [0.70813059 0.80489094 0.79399966 0.77832465 0.76579645] 
# best alpha: [0.01584893192461114] 
## validation 
# cindex:0.8015826494724502 
# features in: 68+age+treatment, features out: 61 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7102872215709262 
# base_mean_auc: 0.7572761551027986 
AUC,base,time,mean
0.8846294386774298,0.4126187279123264,295.51453361050505,0.8518544590544251
0.9183956787769277,0.5244700990191625,355.51453361050505,0.8518544590544251
0.9291925048106098,0.6396752442453676,415.51453361050505,0.8518544590544251
0.9328747116353132,0.6875003279320064,475.51453361050505,0.8518544590544251
0.9395660701218336,0.7830154211902157,535.514533610505,0.8518544590544251
0.9419759287141377,0.7666792619543007,595.514533610505,0.8518544590544251
0.8671273689520269,0.7527336466100213,655.514533610505,0.8518544590544251
0.8137088954796544,0.7995145901197667,715.514533610505,0.8518544590544251
0.7997783738475976,0.7842322575545049,775.514533610505,0.8518544590544251
0.8559006469029117,0.7833270252544126,835.514533610505,0.8518544590544251
0.8391632323799925,0.8012088640904984,895.514533610505,0.8518544590544251
0.845618591934827,0.8177482306317237,955.514533610505,0.8518544590544251
0.8342762523753945,0.8147443447418325,1015.514533610505,0.8518544590544251
0.8220891884875486,0.8444681643090564,1075.5145336105052,0.8518544590544251
