fetures,p-val
COPS8_ENSG00000198612.10,0.2759034266776197
DAD1_ENSG00000129562.10,0.0007841788247622912
EFTUD2_ENSG00000108883.12,0.7117352004206876
TMEM182_ENSG00000170417.15,0.2860853597886933
PIAS1_ENSG00000033800.13,0.01077694042699764
PHEX_ENSG00000102174.8,0.4578056557412282
MLH1_ENSG00000076242.14,0.8641163308625164
MRGPRE_ENSG00000184350.9,0.34194188572203565
KDM4A_ENSG00000066135.12,2.8279896781157436e-05
DMC1_ENSG00000100206.9,0.21835063037445437
UBE2Z_ENSG00000159202.17,0.9328889010743895
SUPT3H_ENSG00000196284.15,0.10426003592940773
GCN1_ENSG00000089154.10,0.4704111172114831
ZNF57_ENSG00000171970.12,0.23798910750187116
SCLT1_ENSG00000151466.11,0.3388110553538266
SMAP1_ENSG00000112305.14,0.030737661573424623
PAGE5_ENSG00000158639.12,0.8627884093954883
BICD2_ENSG00000185963.13,0.002397910516855846
TMEM138_ENSG00000149483.11,0.46038154723616176
TM6SF2_ENSG00000213996.12,0.43722082409656515
ZBTB8A_ENSG00000160062.14,0.00020351587578183158
VNN1_ENSG00000112299.7,0.24103960736753427
ABCC2_ENSG00000023839.10,0.22551491345094274
LHX9_ENSG00000143355.15,0.9541586761869998
TIMM8A_ENSG00000126953.5,0.0358783212479094
PARG_ENSG00000227345.8,0.8376636580125973
CMC4_ENSG00000182712.15,0.013606150931372258
SAP30BP_ENSG00000161526.14,0.9965199305680749
SRSF3_ENSG00000112081.16,0.38122669408775123
MTHFSD_ENSG00000103248.18,0.9011446613535552
RALBP1_ENSG00000017797.12,0.0007852951505478156
PURA_ENSG00000185129.5,0.13987555460259635
GTF2H4_ENSG00000213780.10,0.44576227711120986
WDR53_ENSG00000185798.7,0.008280046051283149
CATSPERB_ENSG00000133962.7,0.00015458181455908033
ARHGEF9_ENSG00000131089.15,0.184882746565458
ZNF175_ENSG00000105497.7,0.0045603197991705225
CYP4A11_ENSG00000187048.12,0.39727991096707216
EIF3B_ENSG00000106263.17,0.030646070709718254
S1PR5_ENSG00000180739.13,0.10145947095747171
NOVA2_ENSG00000104967.6,0.017827947779891544
ACTR5_ENSG00000101442.9,0.5441361903881095
CFAP46_ENSG00000171811.13,0.651296411631055
ELOVL4_ENSG00000118402.5,0.3756345325525996
C17orf51_ENSG00000212719.10,2.6545256143706594e-05
ADGRG2_ENSG00000173698.17,0.002141361786471061
TFIP11_ENSG00000100109.16,0.4504466622751936
ZNF480_ENSG00000198464.13,0.04951869559914677
SRBD1_ENSG00000068784.12,0.36056207488203007
USP38_ENSG00000170185.9,0.5998047373110056
DCUN1D3_ENSG00000188215.9,0.0007534954247326111
GZF1_ENSG00000125812.15,0.8204021011769138
