fetures,p.val,p.adjust
MSTRG.11857_MSTRG.11857.1,0.0319115751472473,0.137274881065941
MSTRG.42988_MSTRG.42988.10,0.188215337244662,0.414366384442973
MSTRG.5450_MSTRG.5450.1,0.00788447748226519,0.0525340235508889
MSTRG.80358_ENST00000489459.5,0.00475570275431318,0.0366309939192722
MSTRG.32167_ENST00000199706.13,0.151622372643317,0.363847711285625
MSTRG.33706_ENST00000524644.5,0.91364358459796,0.962515305495513
MSTRG.8525_ENST00000470558.5,0.0644307382468755,0.216159140922271
MSTRG.32927_ENST00000529166.5,0.654684534192217,0.82023834691814
MSTRG.16726_ENST00000663202.1,0.333954662549365,0.574794438240853
MSTRG.64624_ENST00000304312.5,0.0720760210835595,0.231640329137618
MSTRG.86341_ENST00000522568.1,0.264783025349137,0.504208503041324
MSTRG.60383_MSTRG.60383.7,0.238692352117154,0.474369531580689
MSTRG.42673_MSTRG.42673.41,0.199461510152727,0.428278170371429
MSTRG.964_MSTRG.964.33,0.326061226243894,0.566924653889969
MSTRG.10012_ENST00000444869.5,0.330960560414083,0.572072309316043
MSTRG.58860_ENST00000216218.8,0.865119018284741,0.939320636537316
MSTRG.40123_MSTRG.40123.16,0.106095798857093,0.293349977045466
MSTRG.58371_MSTRG.58371.17,0.577070500436535,0.768605626703487
MSTRG.55138_MSTRG.55138.15,0.000959251056745977,0.0111765834472226
MSTRG.48423_MSTRG.48423.1,0.032645511756798,0.139185769063888
MSTRG.33792_ENST00000380244.7,0.894484543622743,0.953797767621191
MSTRG.3096_MSTRG.3096.6,0.133209403125483,0.337864860213526
MSTRG.22941_MSTRG.22941.23,0.54463706254047,0.746517307126832
MSTRG.476_ENST00000354700.10,0.399345929161433,0.633433779008215
MSTRG.72660_MSTRG.72660.2,0.0491090244507315,0.182421607467674
MSTRG.18715_MSTRG.18715.1,0.0181992447011067,0.0938138111120664
MSTRG.59200_ENST00000473624.1,0.553405878948543,0.752481908785025
MSTRG.37993_ENST00000469698.5,0.739358374144822,0.872333932971587
MSTRG.39811_ENST00000591198.5,0.118754285515774,0.314980434115239
MSTRG.33417_ENST00000613406.1,0.263078284141442,0.502170787445523
