mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_coxnetsurvivalanalysis__alphas,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.8310862064361573,0.13088123194642098,0.7294580936431885,0.08954183108013872,[0.1271726395409007],{'coxnetsurvivalanalysis__alphas': [0.1271726395409007]},0.5,0.7292237442922375,0.7363238512035011,0.5,0.7100103199174407,0.6351115830826358,0.11065362411720035,10
1.9701188564300538,0.1573988479471955,0.8663449764251709,0.13025629621675788,[0.0997999968356343],{'coxnetsurvivalanalysis__alphas': [0.0997999968356343]},0.8081011730205279,0.7414383561643836,0.7733666770865896,0.8370092633436259,0.7303921568627451,0.7780615252955745,0.040032194694078524,5
2.0412591457366944,0.11855337578417878,0.7465849876403808,0.06651270277617675,[0.0783190425578083],{'coxnetsurvivalanalysis__alphas': [0.0783190425578083]},0.8211143695014663,0.746689497716895,0.7774304470146921,0.8416409351565947,0.7371001031991744,0.7847950705177645,0.04082064690949783,4
2.150175142288208,0.13279813219058176,0.7488664150238037,0.13955985985042357,[0.06146164951562048],{'coxnetsurvivalanalysis__alphas': [0.06146164951562048]},0.8289956011730205,0.7485159817351598,0.782432010003126,0.8484781649757389,0.7376160990712074,0.7892075713916504,0.043495940718155074,2
2.0488593101501467,0.12087162094364395,0.7081668853759766,0.10159784381961094,[0.04823264225163023],{'coxnetsurvivalanalysis__alphas': [0.04823264225163023]},0.8238636363636364,0.7549086757990867,0.795873710534542,0.8524481693868549,0.7265221878224974,0.7907232759813235,0.045473592854032546,1
2.158775281906128,0.07218444177441018,0.7001372814178467,0.09894338283480025,[0.037851046903361975],{'coxnetsurvivalanalysis__alphas': [0.037851046903361975]},0.7888563049853372,0.7705479452054794,0.8080650203188496,0.8418614909572122,0.7195562435500515,0.785777401003386,0.040666499207061516,3
2.4930464744567873,0.30493315904702484,0.5312787055969238,0.13803216427291023,[0.029703986445654113],{'coxnetsurvivalanalysis__alphas': [0.029703986445654113]},0.7738269794721407,0.7636986301369864,0.8021256642700844,0.8244375827084253,0.7221362229102167,0.7772450158995707,0.034866464203692354,6
2.665636730194092,0.14808939271688207,0.5585824489593506,0.05860267360120519,[0.02331049952241173],{'coxnetsurvivalanalysis__alphas': [0.02331049952241173]},0.7516495601173021,0.7452054794520548,0.7743044701469209,0.8169386854874283,0.7360681114551083,0.7648332613317629,0.028952280288495762,7
3.288653039932251,0.2250307495973483,0.4342525482177734,0.059492722002601015,[0.01829314691408558],{'coxnetsurvivalanalysis__alphas': [0.01829314691408558]},0.7267228739002932,0.7310502283105023,0.7530478274460769,0.8063520070577856,0.7340041279669762,0.7502354129363269,0.02946641214661685,8
5.583587980270385,0.46742719573075586,0.2959688663482666,0.02856843439189043,[0.014355729429932726],{'coxnetsurvivalanalysis__alphas': [0.014355729429932726]},0.7287390029325513,0.7226027397260274,0.737417943107221,0.8003970004411116,0.7265221878224974,0.7431357748058817,0.02903937121564666,9
1146.1423093795777,838.5668830979977,0.19279685020446777,0.16055511854918822,[0.011265801801807605],{'coxnetsurvivalanalysis__alphas': [0.011265801801807605]},0.5,0.7025114155251142,0.6677086589559237,0.5,0.5531475748194015,0.5846735298600879,0.08498670380845194,12
