fetures,p-val
ENSG00000100908.14_ENST00000216799.9,1.665628328659516e-10
ENSG00000137497.17_ENST00000351960.10,0.6004645917917857
ENSG00000099622.14_ENST00000592234.5,2.2218855100012838e-05
ENSG00000141756.18_ENST00000585664.5,0.3584043017637589
ENSG00000175265.17_ENST00000473125.5,0.22973684572209763
ENSG00000184939.16_ENST00000570495.5,0.8734186216447817
ENSG00000198561.13_ENST00000526357.5,0.08922794162008123
ENSG00000067082.15_ENST00000469435.1,1.1285145558544998e-06
ENSG00000177981.11_ENST00000536549.5,0.8988857593557206
ENSG00000108312.15_ENST00000343638.9,0.1402356884181254
ENSG00000012171.20_ENST00000616701.5,0.3611943842477632
ENSG00000116560.11_ENST00000490668.5,0.8856546373371793
ENSG00000107949.17_ENST00000278100.11,0.11106634669207317
ENSG00000133818.14_ENST00000256196.9,1.883007507660677e-10
ENSG00000119599.17_ENST00000358377.7,0.3189945369664017
ENSG00000119865.8_ENST00000263655.3,4.361547539247126e-26
ENSG00000121297.8_ENST00000240587.5,5.702934771553192e-11
ENSG00000135709.12_ENST00000538274.5,0.15926077898073773
ENSG00000138964.17_ENST00000444313.8,0.003244461238789007
ENSG00000163584.18_ENST00000295830.13,0.04639456828291286
ENSG00000166451.13_ENST00000299572.9,1.71848716815633e-45
ENSG00000104763.19_ENST00000636128.1,0.13161586678024273
ENSG00000146416.19_ENST00000646199.1,0.002340648094242917
ENSG00000171204.12_ENST00000529197.1,0.006028578342917677
ENSG00000249264.1_ENST00000514975.1,8.381819857582929e-10
ENSG00000167208.15_ENST00000330943.9,3.678058650154054e-09
ENSG00000141401.12_ENST00000590138.1,0.003320931116464007
ENSG00000225217.1_ENST00000445535.1,0.00022466712640203335
ENSG00000187098.15_ENST00000448226.7,0.06904247197883222
ENSG00000140367.12_ENST00000569423.5,0.0030643740970403488
ENSG00000184381.20_ENST00000667521.1,0.004556456603563425
ENSG00000182518.13_ENST00000472571.2,0.0052039556824750085
ENSG00000162430.17_ENST00000361547.7,1.0812451264844738e-14
ENSG00000148834.13_ENST00000369713.10,0.0022890432430857643
ENSG00000134759.14_ENST00000442325.6,0.0014392735071960428
ENSG00000101337.16_ENST00000398022.7,0.0545822311748454
ENSG00000101199.13_ENST00000395285.3,1.947766769693562e-06
ENSG00000160211.19_ENST00000439227.5,0.11179217218562403
ENSG00000128016.7_ENST00000600033.1,2.0500578858638874e-08
ENSG00000180900.19_ENST00000526832.5,4.329337134629843e-14
ENSG00000204316.12_ENST00000309352.3,9.642259852932239e-08
ENSG00000134419.15_ENST00000574723.5,0.19563270830912646
ENSG00000167861.16_ENST00000532395.5,1.4064606355889708e-07
ENSG00000128654.14_ENST00000452865.1,0.011142123501163524
ENSG00000104872.11_ENST00000262265.10,0.018380535342872872
ENSG00000144057.15_ENST00000409382.7,0.00026109124975945793
ENSG00000120071.14_ENST00000638275.1,0.5099401207430452
ENSG00000159082.17_ENST00000630077.2,0.9038842376044314
ENSG00000070047.12_ENST00000533464.5,0.9982397973268918
ENSG00000101294.17_ENST00000649583.1,2.379187906940663e-09
ENSG00000172349.17_ENST00000302987.8,3.006418503948658e-05
ENSG00000011028.14_ENST00000583597.5,0.8432079617950753
ENSG00000152700.14_ENST00000502286.1,0.01203372145408039
ENSG00000151458.12_ENST00000504087.6,0.5107057449067006
ENSG00000163041.11_ENST00000366814.3,0.05725753629025555
ENSG00000171302.17_ENST00000592033.5,1.8541919751915253e-06
ENSG00000066651.20_ENST00000334379.11,0.2829876037130108
ENSG00000259459.6_ENST00000662408.1,0.0016916790139825625
ENSG00000060339.14_ENST00000543225.5,0.06282844304359828
ENSG00000123144.11_ENST00000592273.5,0.6190493046430738
ENSG00000177674.16_ENST00000314340.10,0.9908207722622892
ENSG00000090376.11_ENST00000261233.9,8.807963637631688e-11
ENSG00000136854.21_ENST00000637953.1,0.0024853057449342373
ENSG00000272831.1_ENST00000607978.1,0.2730243268362371
ENSG00000104299.15_ENST00000416984.6,0.19889378474057598
ENSG00000176293.19_ENST00000313434.9,0.0015860170447342112
ENSG00000198160.14_ENST00000357692.6,0.034187647659191744
