fetures,p-val
MSTRG.11857_MSTRG.11857.1,0.0006514817179792393
MSTRG.42988_MSTRG.42988.10,0.3932918664326933
MSTRG.5450_MSTRG.5450.1,4.057021806529601e-06
MSTRG.80358_ENST00000489459.5,4.019942867336837e-09
MSTRG.32167_ENST00000199706.13,0.001743076279250027
MSTRG.33706_ENST00000524644.5,0.4920251544710852
MSTRG.8525_ENST00000470558.5,9.469868821680878e-07
MSTRG.32927_ENST00000529166.5,0.32754996122050584
MSTRG.16726_ENST00000663202.1,3.803394520170478e-06
MSTRG.64624_ENST00000304312.5,3.8491878017317104e-05
MSTRG.86341_ENST00000522568.1,0.3280272386421327
MSTRG.60383_MSTRG.60383.7,0.11358337921971251
MSTRG.42673_MSTRG.42673.41,0.18029745703922767
MSTRG.964_MSTRG.964.33,0.16110483659111702
MSTRG.10012_ENST00000444869.5,0.0002757386885237623
MSTRG.58860_ENST00000216218.8,0.772469739835245
MSTRG.40123_MSTRG.40123.16,0.4315484048573428
MSTRG.58371_MSTRG.58371.17,0.7863626439937699
MSTRG.55138_MSTRG.55138.15,0.018600961846730296
MSTRG.48423_MSTRG.48423.1,0.03515517643334397
MSTRG.33792_ENST00000380244.7,0.12240928528181523
MSTRG.3096_MSTRG.3096.6,0.05605625260110128
MSTRG.22941_MSTRG.22941.23,0.6401329022272881
MSTRG.476_ENST00000354700.10,0.34241329837239926
MSTRG.72660_MSTRG.72660.2,0.0031504637441288454
MSTRG.18715_MSTRG.18715.1,0.0008725335132856002
MSTRG.59200_ENST00000473624.1,0.7373484398561059
MSTRG.37993_ENST00000469698.5,0.0729278327673479
MSTRG.39811_ENST00000591198.5,0.07477775057052863
MSTRG.33417_ENST00000613406.1,0.22751075003990068
MSTRG.18897_MSTRG.18897.1,0.11806806808900325
MSTRG.36010_MSTRG.36010.8,0.5500617277507622
MSTRG.51175_MSTRG.51175.1,0.022267887817016198
MSTRG.32192_ENST00000538492.5,0.9142824714074721
MSTRG.62477_MSTRG.62477.1,0.0026551559971779094
MSTRG.75603_MSTRG.75603.4,8.83209545540283e-14
MSTRG.32682_MSTRG.32682.18,0.4349583956348332
MSTRG.50909_MSTRG.50909.1,0.03921167176415859
MSTRG.85517_ENST00000265421.9,0.47411002033217753
MSTRG.55138_ENST00000371792.5,7.438616716420055e-08
MSTRG.15897_MSTRG.15897.5,0.8336907274172223
MSTRG.9875_ENST00000456355.1,1.9285495889929067e-10
MSTRG.33792_MSTRG.33792.1,0.0031726980879965496
MSTRG.33348_ENST00000449606.5,0.3012699472832417
MSTRG.58535_ENST00000438146.7,0.13305654968253056
MSTRG.26404_MSTRG.26404.50,0.011920127131180298
MSTRG.39700_ENST00000355423.7,0.002726102332462077
MSTRG.1058_ENST00000294489.10,1.0323200103480522e-05
MSTRG.80361_ENST00000615423.1,0.0035595661644855286
MSTRG.5614_ENST00000638901.1,0.00042609951131692
MSTRG.59787_ENST00000383791.8,0.0007002726781778443
MSTRG.39774_MSTRG.39774.1,0.9059528833592878
MSTRG.36294_MSTRG.36294.6,0.13827183105011398
MSTRG.13394_ENST00000361518.10,0.46449981590858846
MSTRG.78077_ENST00000318471.5,0.6621166979853836
MSTRG.15730_MSTRG.15730.1,0.00425199940164586
MSTRG.33232_ENST00000261388.7,0.7423258032747118
MSTRG.74460_MSTRG.74460.1,0.2498486816302969
MSTRG.22135_MSTRG.22135.2,0.693813317748754
MSTRG.17614_MSTRG.17614.1,0.8735435220642095
MSTRG.65587_ENST00000515612.1,0.2808785878367297
MSTRG.15800_ENST00000537918.1,0.00716941224909691
MSTRG.86816_MSTRG.86816.7,0.007159984811931888
MSTRG.3066_MSTRG.3066.1,0.6557440140086195
MSTRG.18960_MSTRG.18960.26,0.2885481600022725
MSTRG.40489_ENST00000546007.6,0.19665332029441482
MSTRG.13957_MSTRG.13957.1,0.017949305494027207
MSTRG.4687_ENST00000483994.1,0.01663564088547804
MSTRG.38322_MSTRG.38322.2,0.16671520106861626
MSTRG.12877_ENST00000469758.5,0.7421099525212966
MSTRG.20521_ENST00000660808.1,0.0005730290662467075
MSTRG.64729_MSTRG.64729.1,0.0026591030996032574
MSTRG.39536_ENST00000542342.6,0.004599547451363178
MSTRG.37866_ENST00000646401.1,0.965484229615981
MSTRG.38421_ENST00000290216.14,2.8305392968593654e-05
MSTRG.94199_MSTRG.94199.3,3.542529071718974e-05
MSTRG.8534_ENST00000477206.5,2.5611558899909953e-09
MSTRG.27942_ENST00000535815.5,0.2192637189418582
MSTRG.18816_MSTRG.18816.3,9.794514125535257e-06
MSTRG.20320_ENST00000603864.5,0.09666008094728934
MSTRG.39701_MSTRG.39701.1,0.2630112912385297
MSTRG.39405_ENST00000589228.5,0.2896499769109777
MSTRG.43136_MSTRG.43136.15,0.009680675619279216
MSTRG.26080_ENST00000382554.4,0.017593137214130944
MSTRG.91834_ENST00000298537.11,0.017537597037178946
MSTRG.65929_ENST00000263925.8,0.20666636817584116
MSTRG.53454_ENST00000622179.4,0.06970413728642787
MSTRG.36184_MSTRG.36184.1,0.9389239997010084
MSTRG.25981_ENST00000319074.6,0.46666193039470294
MSTRG.20192_ENST00000549441.7,0.034074460002284285
MSTRG.27681_ENST00000557431.5,0.2801541005179211
MSTRG.43179_MSTRG.43179.1,0.0017225767334000128
MSTRG.37368_ENST00000394673.6,0.1383702177106219
MSTRG.57370_ENST00000481861.1,0.004246632125464868
MSTRG.7585_MSTRG.7585.23,0.5662162943942275
MSTRG.54550_ENST00000374104.7,0.12091857645239683
MSTRG.30211_MSTRG.30211.3,0.07187653079761172
MSTRG.36148_ENST00000356683.6,0.8255317823995285
MSTRG.42325_MSTRG.42325.55,0.890014282319713
MSTRG.41444_ENST00000285039.12,0.23784480938874475
MSTRG.59819_MSTRG.59819.1,9.827449985615624e-19
MSTRG.59653_ENST00000430365.7,0.0006926641497552909
MSTRG.20650_MSTRG.20650.4,0.4655578227260202
MSTRG.16066_MSTRG.16066.32,0.0026629329163056115
MSTRG.45872_ENST00000302937.8,8.182160332046138e-05
MSTRG.16189_MSTRG.16189.5,0.6087456458332594
