## trainnig 
# mean cindex: [0.73051905 0.72877216 0.71445368 0.72417974 0.72566949] 
# best alpha: [0.015848931924611134] 
## validation 
# cindex:0.8163833528722158 
# features in: 4250+age+treatment, features out: 222 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7102872215709262 
# base_mean_auc: 0.7572761551027986 
AUC,base,time,mean
0.8975560334807315,0.4126187279123264,295.51453361050505,0.8583743902190675
0.9222498715015591,0.5244700990191625,355.51453361050505,0.8583743902190675
0.9320505290767838,0.6396752442453676,415.51453361050505,0.8583743902190675
0.9072080406142877,0.6875003279320064,475.51453361050505,0.8583743902190675
0.9430930671382881,0.7830154211902157,535.514533610505,0.8583743902190675
0.9266785634635755,0.7666792619543007,595.514533610505,0.8583743902190675
0.8612206242663174,0.7527336466100213,655.514533610505,0.8583743902190675
0.820391766582494,0.7995145901197667,715.514533610505,0.8583743902190675
0.8260678584095735,0.7842322575545049,775.514533610505,0.8583743902190675
0.8665097125531482,0.7833270252544126,835.514533610505,0.8583743902190675
0.8540245611530106,0.8012088640904984,895.514533610505,0.8583743902190675
0.8821583233006967,0.8177482306317237,955.514533610505,0.8583743902190675
0.872363219780723,0.8147443447418325,1015.514533610505,0.8583743902190675
0.8911614554519869,0.8444681643090564,1075.5145336105052,0.8583743902190675
